H	Ext	Back	LR	SR	Back_sp	LR_sp	SR_sp	
4365	-0.00021376724	2.5328407E-8	-8439.8214	1.0205568	2.9648352E-9	-72100.882	1.0024063	
4368.75	-0.00013785766	3.0105062E-8	-4579.2185	1.0244385	6.4365726E-10	-214178.68	1.0005225	
4372.5	-8.8569242E-5	-2.6802333E-9	33045.348	0.99782383	1.809498E-9	-48946.859	1.0014692	
4376.25	-9.6720787E-5	-7.3964832E-9	13076.591	0.99399334	3.8837506E-9	-24903.965	1.003154	
4380	-0.00012748306	4.3837397E-8	-2908.0892	1.0356073	4.5421801E-9	-28066.492	1.0036894	
4383.75	-0.000135341	4.0222382E-8	-3364.818	1.0326775	4.3531593E-9	-31090.292	1.0035366	
4387.5	-0.00011582011	3.4054303E-8	-3401.0418	1.027672	2.7218576E-9	-42551.863	1.0022117	
4391.25	-6.1633901E-5	3.8973626E-8	-1581.4259	1.0316757	-1.678439E-9	36720.967	0.99863585	
4395	7.2639301E-7	8.4325902E-10	861.4115	1.0006855	-1.5695622E-9	-462.79975	0.99872409	
4398.75	3.2873642E-5	-3.9371236E-8	-834.96598	0.96798834	1.9111638E-9	17200.85	1.0015539	
4402.5	5.2999603E-5	-3.7292796E-8	-1421.1753	0.96967219	3.0520854E-9	17365.046	1.0024821	
4406.25	2.3302077E-5	-3.789235E-8	-614.95465	0.96917845	2.1484781E-9	10845.853	1.0017476	
4410	-4.8650503E-5	-3.0064592E-8	1618.1993	0.97554064	5.9432089E-10	-81858.982	1.0004835	
4413.75	-6.9395015E-5	-4.7692046E-8	1455.0647	0.96119188	-2.9614387E-9	23432.872	0.99759021	
4417.5	-8.6801035E-6	1.9941043E-8	-435.28833	1.0162297	-6.8582665E-9	1265.641	0.99441815	
4421.25	3.8388531E-5	6.6731158E-8	575.27147	1.0543224	-8.3247966E-9	-4611.3476	0.99322321	
4425	5.3949711E-5	3.5571776E-8	1516.6437	1.028963	-7.7273968E-9	-6981.6152	0.99370826	
4428.75	7.009451E-5	-8.2949176E-9	-8450.2961	0.99324483	-9.6984585E-9	-7227.3867	0.99210182	
4432.5	0.00010063728	-4.200983E-8	-2395.565	0.9657814	-1.0462147E-8	-9619.1806	0.99147818	
4436.25	0.00014149544	-4.279278E-8	-3306.5261	0.96513668	-7.4620061E-9	-18962.118	0.9939207	
4440	0.00015781162	-3.1557524E-8	-5000.7604	0.9742849	-3.9621055E-9	-39830.241	0.99677142	
4443.75	0.0001527107	-1.0144315E-8	-15053.822	0.99173211	1.5003005E-9	101786.74	1.0012228	
4447.5	0.0001609611	5.6963338E-8	2825.6964	1.046436	6.2108294E-9	25916.2	1.005063	
4451.25	0.00015288848	4.3317998E-8	3529.4446	1.0353195	7.0807907E-9	21592.006	1.0057734	
4455	9.2096364E-5	-1.2394323E-8	-7430.5281	0.98989221	7.825639E-9	11768.542	1.0063819	
4458.75	1.7270031E-5	2.0996721E-9	8225.1084	1.0017127	8.7229958E-9	1979.8279	1.0071152	
4462.5	-2.8113185E-5	-1.6729559E-8	1680.4499	0.98635128	5.5041985E-9	-5107.5893	1.0044906	
4466.25	-5.2469406E-5	-5.5572445E-8	944.16227	0.95465243	1.3620836E-9	-38521.428	1.0011115	
4470	-0.00011520348	-1.1283362E-8	10210.031	0.99079084	-3.8087937E-9	30246.709	0.99689137	
4473.75	-0.00014496138	5.2384875E-8	-2767.2372	1.0427636	-5.0312342E-9	28812.289	0.99589282	
4477.5	-0.00011210151	2.5450725E-8	-4404.649	1.0207805	-3.231196E-9	34693.504	0.99736173	
4481.25	-6.047315E-5	2.9342889E-9	-20609.133	1.0023963	-4.2508521E-9	14226.124	0.99652849	
4485	-4.7695133E-5	3.1084421E-8	-1534.3742	1.0253906	-8.2684535E-9	5768.3258	0.9932461	
4488.75	-9.8334614E-5	7.6740586E-9	-12813.899	1.0062696	-1.2638197E-8	7780.7469	0.9896747	
4492.5	-0.00015327766	-1.4845554E-8	10324.819	0.98786887	-1.7979933E-8	8524.9296	0.9853076	
4496.25	-0.00018549126	-2.0406073E-8	9090.0025	0.98332171	-2.2509576E-8	8240.5486	0.98160248	
4500	-0.00019661237	-6.3381222E-8	3102.0602	0.94818686	-2.5425836E-8	7732.7789	0.97921479	
4503.75	-0.00016149755	-4.8644775E-8	3319.9362	0.96022568	-2.6226491E-8	6157.8024	0.97855595	
4507.5	-0.0001107181	-8.6401873E-9	12814.317	0.99293394	-2.7774507E-8	3986.3209	0.97728565	
4511.25	-8.3946795E-5	-5.2141577E-8	1609.9781	0.95734936	-2.9010216E-8	2893.6977	0.9762703	
4515	-7.518903E-5	-8.0753252E-8	931.096	0.93393236	-2.748291E-8	2735.8467	0.97751507	
4518.75	-0.00011337902	-2.6999822E-8	4199.2507	0.97790586	-2.466013E-8	4597.6653	0.97982044	
4522.5	-0.00015430487	-1.4011892E-8	11012.422	0.98853166	-2.7475802E-8	5616.0277	0.97751183	
4526.25	-0.00013097399	-2.2466544E-8	5829.7349	0.98160806	-3.2736294E-8	4000.8803	0.97320087	
4530	-7.3129565E-5	-4.7182324E-8	1549.9357	0.96136703	-3.3212255E-8	2201.885	0.97280574	
4533.75	-3.8926347E-5	-5.9803568E-8	650.90343	0.95102285	-3.3492103E-8	1162.2545	0.97257107	
4537.5	7.2586428E-6	-2.2843436E-8	-317.75617	0.9812882	-3.5453713E-8	-204.73576	0.97095872	
4541.25	6.8047932E-5	6.4569799E-9	10538.663	1.0052902	-3.3110355E-8	-2055.1858	0.97287276	
4545	0.00010403661	-1.5810615E-8	-6580.1749	0.98704378	-2.9121136E-8	-3572.5465	0.9761363	
4548.75	0.00013645546	-5.3929276E-9	-25302.668	0.9955798	-2.5645682E-8	-5320.7967	0.97898006	
4552.5	0.00015807118	-1.7103984E-8	-9241.7754	0.98597825	-2.135251E-8	-7402.932	0.98249533	
4556.25	0.0001391018	-3.4768591E-8	-4000.7892	0.97149115	-1.8846866E-8	-7380.633	0.98454632	
4560	0.0001379736	-5.9311057E-9	-23262.711	0.99513575	-1.7784619E-8	-7758.0293	0.98541437	
4563.75	0.00016286099	2.4455053E-8	6659.6049	1.0200603	-1.7439256E-8	-9338.7577	0.98569472	
4567.5	0.00014020348	-1.3148533E-8	-10663.052	0.98921219	-1.7774745E-8	-7887.7915	0.98541657	
4571.25	0.00011483923	-5.3617007E-8	-2141.8433	0.95600061	-1.9877145E-8	-5777.4508	0.98368834	
4575	0.00014260329	-1.1079502E-7	-1287.0911	0.90906057	-1.9013982E-8	-7499.9172	0.98439352	
4578.75	0.00015127714	-6.4839757E-8	-2333.0923	0.94676941	-1.4127544E-8	-10707.957	0.98840191	
4582.5	0.00013764958	1.5233287E-8	9036.1049	1.0125084	-1.2301749E-8	-11189.431	0.98989876	
4586.25	0.00014241546	4.3726329E-9	32569.728	1.0035912	-1.5547027E-8	-9160.3019	0.9872314	
4590	0.00014192397	4.7516327E-9	29868.465	1.0039033	-1.8633811E-8	-7616.4761	0.98469316	
4593.75	0.00013004418	4.2942507E-8	3028.3323	1.0352825	-1.764062E-8	-7371.8599	0.98550609	
4597.5	0.00010860192	1.5572824E-8	6973.8101	1.0127976	-1.3962068E-8	-7778.3547	0.98852614	
4601.25	7.0524317E-5	-1.5509875E-8	-4547.059	0.98725159	-1.203081E-8	-5861.9758	0.99011122	
4605	9.830868E-5	-1.728376E-8	-5687.9221	0.98579065	-1.3165011E-8	-7467.421	0.98917676	
4608.75	0.00015947667	-3.6635156E-8	-4353.1048	0.96987535	-1.6317096E-8	-9773.594	0.98658265	
4612.5	0.00017556795	-5.2879572E-8	-3320.1469	0.95650895	-1.6285756E-8	-10780.46	0.9866057	
4616.25	0.00015571302	-2.8245374E-8	-5512.8681	0.97676475	-1.0888893E-8	-14300.17	0.99104256	
4620	0.00011841459	2.52633E-8	4687.2177	1.0207863	-4.8884744E-10	-242232.2	0.99959778	
4623.75	6.260127E-5	9.737694E-9	6428.7572	1.0080137	7.4183511E-9	8438.7041	1.006105	
4627.5	1.2738243E-5	1.3256595E-8	960.89853	1.0109118	8.3072836E-9	1533.3825	1.0068379	
4631.25	-5.3572808E-5	1.1804323E-9	-45384.059	1.0009718	1.8968051E-9	-28243.707	1.0015616	
4635	-0.00011016161	-6.9739067E-8	1579.6255	0.94257294	-1.7634352E-9	62469.894	0.99854789	
4638.75	-0.00014038237	-3.0440274E-8	4611.7313	0.97492869	-4.7427636E-10	295992.75	0.99960938	
4642.5	-0.00016629785	4.5336611E-8	-3668.0698	1.0373479	-6.2228494E-10	267237.47	0.99948737	
4646.25	-0.00016497834	3.7172719E-8	-4438.1563	1.0306287	-3.0984296E-9	53245.791	0.99744703	
4650	-0.00013058271	-7.2974736E-9	17894.236	0.99398597	-3.8863959E-9	33599.951	0.99679713	
4653.75	-0.00011979171	-3.380333E-8	3543.7844	0.9721362	-3.1675197E-9	37818.775	0.99738904	
4657.5	-7.3958701E-5	-2.3407683E-8	3159.5909	0.98070133	-6.0123998E-9	12301.028	0.99504302	
4661.25	-1.557615E-5	5.2068533E-8	-299.14709	1.0429371	-1.0410717E-8	1496.165	0.99141505	
4665	-3.2011191E-5	1.0795369E-7	-296.52706	1.0890395	-1.0390062E-8	3080.9433	0.99143035	
4668.75	-7.8188252E-5	5.4966936E-8	-1422.4597	1.0453455	-8.757643E-9	8928.0017	0.99277529	
4672.5	-0.00011495972	-1.8014237E-8	6381.6034	0.98513596	-8.3983208E-9	13688.417	0.99307031	
4676.25	-0.00013882726	-9.7593358E-8	1422.5072	0.91945672	-4.8970192E-9	28349.339	0.99595852	
4680	-0.00013488517	-1.0996066E-7	1226.6675	0.90923166	-2.2721739E-9	59363.93	0.99812441	
4683.75	-0.00012089978	-4.1575523E-8	2907.9557	0.96567403	-3.2540147E-10	371540.35	0.99973134	
4687.5	-0.00014284427	2.317502E-8	-6163.7172	1.0191378	2.1113318E-9	-67656.003	1.0017435	
4691.25	-0.00018459273	-8.5084362E-9	21695.259	0.99297234	-1.014551E-9	181945.24	0.99916202	
4695	-0.00015092328	-4.3703858E-8	3453.3171	0.96389489	-6.8445334E-9	22050.192	0.99434552	
4698.75	-7.2467737E-5	-3.1109632E-8	2329.4309	0.97429417	-5.9753605E-9	12127.76	0.99506257	
4702.5	-1.2972492E-5	1.6574361E-8	-782.6843	1.0136981	-3.1809432E-9	4078.1904	0.99737106	
4706.25	9.2864457E-6	3.9218583E-8	236.78688	1.0324194	-2.598988E-9	-3573.1007	0.99785159	
4710	-1.936774E-5	8.2755768E-9	-2340.3493	1.0068422	-6.0526467E-10	31998.795	0.99949957	
4713.75	-6.8307373E-5	6.369205E-8	-1072.4631	1.0526712	3.8792155E-9	-17608.553	1.003208	
4717.5	-4.8855741E-5	1.1786577E-7	-414.50321	1.0974908	1.2250008E-8	-3988.2212	1.0101324	
4721.25	4.1693559E-5	3.4625652E-8	1204.1234	1.0286459	2.3180217E-8	1798.6699	1.019177	
4725	8.0285918E-5	-2.2632334E-8	-3547.399	0.98127246	3.4774548E-8	2308.7552	1.0287748	
4728.75	8.2958763E-5	5.8260059E-9	14239.389	1.0048218	4.1740366E-8	1987.4948	1.0345458	
4732.5	8.074021E-5	-9.4077165E-9	-8582.3388	0.99221227	3.8920691E-8	2074.4804	1.0322187	
4736.25	1.7628247E-5	-5.3429139E-9	-3299.3695	0.99557623	3.7321038E-8	472.34075	1.0309007	
4740	-1.7506754E-5	1.3828974E-8	-1265.9474	1.0114523	3.9130233E-8	-447.39714	1.0324052	
4743.75	-3.6057891E-6	-3.4685367E-9	1039.5707	0.997127	4.3464106E-8	-82.960159	1.0360015	
4747.5	-4.3167236E-5	3.0604318E-8	-1410.4949	1.0253548	4.7910021E-8	-901.00641	1.0396921	
4751.25	-8.288723E-5	1.2046477E-7	-688.06201	1.0998217	4.6939957E-8	-1765.8139	1.0388962	
4755	-0.00010005029	9.0925787E-8	-1100.3511	1.0753598	4.3839376E-8	-2282.2015	1.0363343	
4758.75	-9.4031403E-5	7.9987782E-8	-1175.5721	1.0663077	4.3363329E-8	-2168.4544	1.035947	
4762.5	-3.4907777E-5	1.0819035E-7	-322.65148	1.0897049	4.1603526E-8	-839.05813	1.0344951	
4766.25	-5.7505675E-6	6.9591947E-8	-82.632658	1.0577131	4.0307428E-8	-142.66769	1.0334272	
4770	4.547102E-5	2.5523739E-8	1781.5187	1.0211713	4.5167379E-8	1006.7226	1.0374652	
4773.75	0.00013323667	1.6147144E-8	8251.4082	1.0133963	5.2941395E-8	2516.6824	1.0439224	
4777.5	0.0001265072	3.7105719E-8	3409.3719	1.0307906	5.8058512E-8	2178.9604	1.0481774	
4781.25	7.8594772E-5	-3.0110531E-9	-26102.088	0.9975009	6.1014997E-8	1288.1222	1.050641	
4785	8.1153817E-5	1.6733132E-8	4849.8881	1.0138909	6.2423816E-8	1300.0458	1.0518207	
4788.75	7.1863478E-5	1.2253916E-7	586.45315	1.1017455	5.9337015E-8	1211.1071	1.0492681	
4792.5	9.2896059E-5	7.1943596E-8	1291.2346	1.0597475	5.4485763E-8	1704.9602	1.0452492	
4796.25	7.3983876E-5	4.3603568E-8	1696.7391	1.0362191	5.4404886E-8	1359.8756	1.0451911	
4800	-3.957504E-6	4.2621754E-8	-92.85174	1.0354107	5.3302559E-8	-74.246041	1.0442844	
4803.75	-3.5905135E-6	8.727125E-12	0	1.0000073	4.9830983E-8	-72.053837	1.0414085	
4807.5	6.2180047E-5	4.7798302E-8	1300.884	1.0397274	5.0777104E-8	1224.5686	1.0422033	
4811.25	5.3355288E-5	8.4029864E-8	634.95626	1.0698553	5.5521431E-8	960.98546	1.0461558	
4815	7.0527516E-5	7.3158857E-8	964.0325	1.0608303	5.9613112E-8	1183.0873	1.0495673	
4818.75	0.00015691584	1.3015682E-7	1205.5906	1.108245	6.198065E-8	2531.6908	1.0515462	
4822.5	0.00019713295	1.1034863E-7	1786.4558	1.09179	6.3846768E-8	3087.5949	1.0531089	
4826.25	0.00015743523	4.8789177E-8	3226.8474	1.0405919	6.7410154E-8	2335.4825	1.0560843	
4830	0.00012375217	5.5019577E-8	2249.2388	1.0457847	6.8931342E-8	1795.2961	1.0573615	
4833.75	0.00012767698	4.0360511E-8	3163.4133	1.0335929	7.0201576E-8	1818.7195	1.0584303	
4837.5	7.3311235E-5	1.0481344E-8	6994.4495	1.0087256	6.9791553E-8	1050.4313	1.0581007	
4841.25	4.2681851E-5	3.8872569E-8	1097.9941	1.0323675	6.9099032E-8	617.69102	1.0575358	
4845	9.6808097E-5	9.9351695E-8	974.39805	1.0827427	7.6529741E-8	1264.9735	1.063736	
4848.75	7.8319175E-5	1.3734187E-7	570.24982	1.114405	8.2771051E-8	946.21458	1.0689478	
4852.5	5.6299489E-5	6.1278559E-8	918.74695	1.051055	8.4639986E-8	665.16421	1.0705189	
4856.25	2.3901031E-5	4.6252217E-8	516.75427	1.0385434	8.821783E-8	270.93197	1.0735147	
4860	-6.4146495E-5	1.1067211E-7	-579.60849	1.0922452	8.7966885E-8	-729.21185	1.0733204	
4863.75	-6.9992575E-5	1.2753025E-7	-548.83115	1.1063179	8.5077118E-8	-822.69565	1.0709261	
4867.5	-4.1516186E-5	5.1132801E-8	-811.92865	1.0426364	8.5618893E-8	-484.89515	1.0713922	
4871.25	-5.7403205E-5	5.7624509E-8	-996.15956	1.0480592	8.8700591E-8	-647.15696	1.0739768	
4875	-2.3203209E-5	1.3465326E-7	-172.31821	1.1123243	9.4533952E-8	-245.44842	1.0788578	
4878.75	4.3404548E-6	1.4146559E-7	30.682053	1.1180309	1.0028346E-7	43.281861	1.0836709	
4882.5	-1.8832572E-5	7.9620218E-8	-236.53003	1.0664441	1.0368543E-7	-181.63182	1.0865268	
4886.25	-5.3853262E-5	1.024085E-7	-525.86712	1.0854786	1.0748159E-7	-501.04639	1.089713	
4890	-0.00011741193	1.255821E-7	-934.94156	1.1048424	1.0908279E-7	-1076.3561	1.0910679	
4893.75	-0.00016458007	1.1992701E-7	-1372.3353	1.1001416	1.0458265E-7	-1573.6842	1.0873287	
4897.5	-0.00018244204	1.3668313E-7	-1334.7809	1.1141565	1.0310208E-7	-1769.5282	1.0861099	
4901.25	-0.00020159204	8.2968176E-8	-2429.7514	1.0693083	1.0859045E-7	-1856.4436	1.0907122	
4905	-0.00014755096	6.3823842E-8	-2311.847	1.0533268	1.1133515E-7	-1325.2864	1.0930239	
4908.75	-9.5479058E-5	1.1693768E-7	-816.4952	1.0977249	1.076272E-7	-887.12763	1.0899441	
4912.5	-0.00012879032	7.6565246E-8	-1682.099	1.0639986	1.0977502E-7	-1173.2206	1.0917577	
4916.25	-0.00010519089	9.164469E-8	-1147.8122	1.0766187	1.1413266E-7	-921.65463	1.0954196	
4920	-5.8774324E-5	1.786721E-7	-328.95077	1.1494077	1.1915949E-7	-493.24081	1.0996425	
4923.75	-0.00011036166	1.6394323E-7	-673.16996	1.1371192	1.2532451E-7	-880.60717	1.1048192	
4927.5	-0.00012732361	1.1713828E-7	-1086.9513	1.0979923	1.3082167E-7	-973.26082	1.1094392	
4931.25	-6.0957857E-5	1.2598958E-7	-483.83255	1.1054184	1.3716439E-7	-444.41461	1.1147687	
4935	-2.841313E-5	1.2798911E-7	-221.99647	1.1071134	1.4703388E-7	-193.24206	1.1230518	
4938.75	-8.7911249E-5	1.222001E-7	-719.40404	1.1022895	1.567473E-7	-560.84697	1.1312077	
4942.5	-9.3063258E-5	1.1210249E-7	-830.1623	1.0938563	1.6049079E-7	-579.86664	1.1343687	
4946.25	-3.3002808E-5	1.3090082E-7	-252.12071	1.1096173	1.6206911E-7	-203.63417	1.1357179	
4950	-7.0614401E-6	2.170678E-7	-32.531035	1.1818114	1.6744099E-7	-42.17271	1.140245	
4953.75	6.0287249E-6	1.8873836E-7	31.942235	1.1581156	1.7426686E-7	34.594787	1.1459921	
4957.5	1.7725046E-5	1.0821179E-7	163.79958	1.090673	1.7651813E-7	100.41487	1.1479083	
4961.25	1.868645E-5	2.0695635E-7	90.291749	1.1734486	1.7577662E-7	106.30794	1.1473171	
4965	3.4100657E-5	2.9759446E-7	114.58767	1.2494629	1.7831491E-7	191.23839	1.1494751	
4968.75	1.6050812E-5	1.9064152E-7	84.193686	1.1598407	1.7972218E-7	89.309019	1.1506856	
4972.5	-2.0671599E-5	2.1240291E-7	-97.322579	1.1781227	1.7951934E-7	-115.14971	1.1505463	
4976.25	-5.0989345E-5	2.3929718E-7	-213.07959	1.2007176	1.8490685E-7	-275.75693	1.1550961	
4980	-5.6439693E-5	1.5534011E-7	-363.32982	1.1303228	1.8947082E-7	-297.88066	1.1589568	
4983.75	-1.43946E-5	1.5078909E-7	-95.461814	1.1265306	1.8529239E-7	-77.685866	1.1554831	
4987.5	-1.253578E-6	1.9726847E-7	-6.35468	1.1655664	1.8460759E-7	-6.7905008	1.1549402	
4991.25	-1.9702308E-5	1.425344E-7	-138.22845	1.1196529	1.856149E-7	-106.14616	1.1558175	
4995	-2.1323065E-5	6.7437146E-8	-316.19169	1.0566228	1.81016E-7	-117.79658	1.151988	
4998.75	-5.8618933E-5	1.7411041E-7	-336.67678	1.1462197	1.7927678E-7	-326.97449	1.1505585	
5002.5	-8.2458479E-5	2.4348406E-7	-338.66069	1.2045223	1.796355E-7	-459.03221	1.1508907	
5006.25	-3.2568731E-5	1.7721088E-7	-183.78516	1.1488845	1.812325E-7	-179.7069	1.1522633	
5010	-3.3024085E-5	1.6183749E-7	-204.05707	1.1359963	1.8397564E-7	-179.50248	1.1545996	
5013.75	-9.7160701E-5	1.9359502E-7	-501.87602	1.1627163	1.8258801E-7	-532.13077	1.1534649	
5017.5	-0.00011754364	2.2214407E-7	-529.13245	1.1867499	1.8447767E-7	-637.16999	1.1550849	
5021.25	-8.0216028E-5	1.9988656E-7	-401.30777	1.168073	1.9144625E-7	-419.00025	1.1609761	
5025	-9.3147146E-5	1.7007318E-7	-547.68863	1.1430339	1.9260249E-7	-483.62379	1.1619814	
5028.75	-8.3567866E-5	1.9043065E-7	-438.83621	1.1601876	1.9247045E-7	-434.18543	1.1619034	
5032.5	-1.0587916E-6	1.4993127E-7	-7.0618465	1.1261458	1.9054859E-7	-5.5565439	1.1603195	
5036.25	5.0005019E-5	1.4441075E-7	346.26938	1.1215259	1.86372E-7	268.30758	1.1568376	
5040	5.0548844E-5	2.6809487E-7	188.54835	1.2256559	1.8613584E-7	271.56964	1.1566708	
5043.75	8.3575345E-5	2.1435787E-7	389.88699	1.1804622	1.872604E-7	446.30549	1.1576495	
5047.5	9.1367966E-5	1.7307245E-7	527.91745	1.1457348	1.8525034E-7	493.21348	1.1559891	
5051.25	1.0108113E-5	2.6803958E-7	37.711271	1.2257474	1.784832E-7	56.633416	1.1503215	
5055	-1.3847779E-5	2.00136E-7	-69.191841	1.1685922	1.7615891E-7	-78.609584	1.1483942	
5058.75	1.5791174E-5	1.5312942E-7	103.12306	1.1290207	1.8068384E-7	87.396719	1.152237	
5062.5	2.2078934E-5	1.9616729E-7	112.55155	1.1653164	1.8130687E-7	121.7766	1.152793	
5066.25	1.9681972E-5	1.4940631E-7	131.73454	1.125935	1.7755224E-7	110.85173	1.1496593	
5070	4.9106075E-5	1.2885849E-7	381.08529	1.1086373	1.7414381E-7	281.98576	1.1468162	
5073.75	0.00013583558	1.2573023E-7	1080.3733	1.1060215	1.7285966E-7	785.81426	1.1457632	
5077.5	0.00016930323	1.096303E-7	1544.3106	1.092464	1.7612043E-7	961.2924	1.1485429	
5081.25	0.00011771665	1.2494466E-7	942.15032	1.1054018	1.815027E-7	648.56694	1.1531135	
5085	9.0981859E-5	1.6569405E-7	549.0955	1.1398059	1.8257219E-7	498.33361	1.1540469	
5088.75	5.3361622E-5	2.4815899E-7	215.02998	1.2094288	1.7660526E-7	302.15194	1.1490425	
5092.5	6.9403136E-6	2.4595313E-7	28.218033	1.2076092	1.7183149E-7	40.390231	1.1450431	
5096.25	6.1063818E-5	1.6991426E-7	359.38018	1.1434538	1.7375446E-7	351.43741	1.146696	
5100	0.00011429935	1.8274253E-7	625.46662	1.1543155	1.7068612E-7	669.64644	1.1441346	
5103.75	0.00013025176	1.9356409E-7	672.91284	1.1634867	1.6668062E-7	781.44513	1.1407806	
5107.5	0.00018090613	1.9827664E-7	912.39255	1.1675008	1.6854616E-7	1073.3329	1.142385	
5111.25	0.00021073482	1.9250728E-7	1094.685	1.1626597	1.6689503E-7	1262.6788	1.1410185	
5115	0.00027440042	1.241587E-7	2210.078	1.1049295	1.6307004E-7	1682.7151	1.1378144	
5118.75	0.00036621077	1.3079349E-7	2799.916	1.1105589	1.6338844E-7	2241.3505	1.1381112	
5122.5	0.00037057594	1.8961467E-7	1954.3632	1.1603124	1.6393565E-7	2260.4963	1.1386017	
5126.25	0.00032654503	2.1714802E-7	1503.79	1.1836277	1.641473E-7	1989.3414	1.1388085	
5130	0.00027368751	2.2269488E-7	1228.9798	1.1883562	1.6278072E-7	1681.3263	1.1376806	
5133.75	0.00021175898	1.2504243E-7	1693.497	1.1057826	1.5887742E-7	1332.845	1.1344061	
5137.5	0.00014366849	2.8991202E-8	4955.5891	1.0245307	1.5716395E-7	914.1313	1.1329833	
5141.25	7.3415029E-5	9.3352726E-8	786.4262	1.0790057	1.5843868E-7	463.36556	1.1340888	
5145	6.8168504E-5	1.7758392E-7	383.86643	1.1503218	1.6063476E-7	424.36958	1.1359746	
5148.75	0.00010052668	1.384121E-7	726.28539	1.117187	1.6035723E-7	626.89213	1.1357669	
5152.5	9.6491321E-5	1.1869122E-7	812.96092	1.1005104	1.575555E-7	612.42749	1.1334216	
5156.25	0.00012128977	1.8240977E-7	664.93024	1.1544997	1.5548251E-7	780.08623	1.1316925	
5160	0.00016329247	1.7662317E-7	924.5246	1.1496285	1.5388801E-7	1061.1124	1.1303681	
5163.75	0.00014695396	1.6923587E-7	868.33811	1.1433989	1.5630238E-7	940.19012	1.13244	
5167.5	0.00010604737	2.0503076E-7	517.22663	1.1737639	1.6127857E-7	657.54158	1.1366838	
5171.25	4.6290408E-5	2.2514895E-7	205.59904	1.1908523	1.6234986E-7	285.12748	1.1376193	
5175	-1.8819897E-5	2.0401252E-7	-92.248733	1.1729702	1.6233993E-7	-115.92894	1.1376384	
5178.75	-5.1976748E-5	1.6743382E-7	-310.4316	1.1419857	1.6417709E-7	-316.58953	1.1392239	
5182.5	-5.1711161E-5	1.4419111E-7	-358.62934	1.1223001	1.6712957E-7	-309.40761	1.141756	
5186.25	-3.9478638E-5	1.5317627E-7	-257.73337	1.1299471	1.7099691E-7	-230.8734	1.1450653	
5190	-5.1493362E-5	1.6908525E-7	-304.54083	1.1434722	1.6691771E-7	-308.49549	1.141633	
5193.75	-0.00013160146	1.1733592E-7	-1121.5786	1.0995818	1.5612142E-7	-842.94298	1.1324987	
5197.5	-0.00016754662	6.5377315E-8	-2562.7639	1.0554962	1.4607406E-7	-1146.9977	1.1239964	
5201.25	-0.00016619835	1.0802076E-7	-1538.5779	1.0917128	1.423303E-7	-1167.6948	1.1208427	
5205	-0.00020677174	1.7187556E-7	-1203.0316	1.1459567	1.3843731E-7	-1493.6128	1.1175609	
5208.75	-0.00022688273	1.7157732E-7	-1322.3352	1.1457326	1.2944172E-7	-1752.779	1.1099439	
5212.5	-0.00019367564	1.7994547E-7	-1076.3018	1.1528709	1.242473E-7	-1558.7915	1.1055531	
5216.25	-0.0001814517	1.9928156E-7	-910.5293	1.1693316	1.2229836E-7	-1483.6805	1.1039182	
5220	-0.00015358613	1.440243E-7	-1066.3904	1.1224035	1.1662856E-7	-1316.8827	1.0991204	
5223.75	-0.00010253247	9.0370513E-8	-1134.5788	1.0768196	1.1312333E-7	-906.37768	1.0961606	
5227.5	-3.6188985E-5	8.378223E-8	-431.94106	1.0712335	1.1557428E-7	-313.12317	1.0982638	
5231.25	2.3551039E-5	7.9887688E-8	294.80185	1.0679359	1.1777451E-7	199.96719	1.1001546	
5235	2.9041796E-5	7.7120912E-8	376.57485	1.0655962	1.1939482E-7	243.24167	1.1015528	
5238.75	-2.252764E-5	7.5511527E-8	-298.33378	1.0642402	1.2198721E-7	-184.67214	1.1037787	
5242.5	2.0432112E-6	6.4403272E-8	31.725269	1.0548011	1.2012018E-7	17.009724	1.1022109	
5246.25	0.00010477527	1.2519746E-7	836.88015	1.1065526	1.1698681E-7	895.61608	1.0995647	
5250	0.00014164952	1.4788395E-7	957.84245	1.1258859	1.1507144E-7	1230.9703	1.0979543	
5253.75	8.9358429E-5	1.7177471E-7	520.20712	1.1462523	1.1451008E-7	780.35426	1.0974961	
5257.5	5.1375237E-5	1.2741816E-7	403.20184	1.1085081	1.1570715E-7	444.01092	1.0985351	
5261.25	4.2041469E-5	9.0521395E-8	464.43682	1.0771027	1.1984257E-7	350.8058	1.1020774	
5265	4.0239255E-5	1.6015592E-7	251.2505	1.1364423	1.2527904E-7	321.19704	1.1067295	
5268.75	2.9699215E-5	1.5243103E-7	194.83707	1.1298875	1.3503529E-7	219.9367	1.1150645	
5272.5	4.1871504E-5	9.3171876E-8	449.40068	1.0794084	1.4451614E-7	289.73584	1.1231681	
5276.25	5.6981701E-5	1.6397239E-7	347.50789	1.1397785	1.4759697E-7	386.06281	1.1258192	
5280	2.852652E-5	1.8115028E-7	157.47433	1.1544531	1.4863745E-7	191.92014	1.1267319	
5283.75	-1.3163206E-5	1.1528733E-7	-114.17739	1.0983167	1.4763088E-7	-89.162954	1.1258992	
5287.5	1.0849297E-5	1.2184444E-7	89.042199	1.1039297	1.4020809E-7	77.379966	1.1195933	
5291.25	8.0605773E-5	1.1359961E-7	709.56027	1.0969167	1.3052919E-7	617.53065	1.1113601	
5295	8.2508916E-5	7.2186214E-8	1143.001	1.0615977	1.2910546E-7	639.08153	1.1101679	
